,recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion,discountlevel
1230,6,288.62,0,1,Urban,0,Multichannel,Discount,1,28.88856564
1232,4,29.99,0,1,Surburban,0,Web,Discount,0,9.868092507
1236,10,29.99,0,1,Surburban,0,Phone,Discount,0,11.40807723
1238,3,64.43,1,0,Surburban,1,Phone,Discount,0,10.15727463
1239,1,96.4,1,0,Rural,1,Phone,Discount,1,28.75538814
1240,2,29.99,0,1,Surburban,0,Phone,Discount,0,14.47315969
1251,3,423.12,0,1,Surburban,0,Web,Discount,1,16.40187205
1252,1,457.23,1,1,Surburban,0,Phone,Discount,0,9.373276636
1253,11,108.01,0,1,Urban,1,Web,Discount,1,28.10397362
1256,1,681.66,1,0,Surburban,1,Web,Discount,1,17.03607359
1257,12,183.87,0,1,Urban,1,Phone,Discount,0,8.346041658
1262,4,243.46,0,1,Urban,0,Web,Discount,1,16.28234185
1267,12,198.7,0,1,Urban,0,Phone,Discount,0,9.370512532
1273,3,29.99,0,1,Urban,1,Phone,Discount,0,11.16408729
1275,5,147.61,1,0,Rural,0,Phone,Discount,0,9.541603007
1276,9,370.94,1,1,Urban,0,Multichannel,Discount,0,7.017654297
1277,11,375.4,1,0,Urban,1,Phone,Discount,0,9.436976162
1282,6,68.06,1,0,Rural,0,Web,Discount,0,9.657666984
1287,10,91.59,0,1,Surburban,1,Web,Discount,0,13.34513546
1294,1,782.02,1,0,Urban,1,Multichannel,Discount,0,15.1510299
1300,5,472.35,0,1,Surburban,1,Phone,Discount,0,12.79880717
1305,5,779.99,1,0,Rural,1,Multichannel,Discount,0,5.885983154
1306,2,572.19,0,1,Urban,1,Multichannel,Discount,1,26.65201864
1308,7,156.81,0,1,Rural,0,Web,Discount,0,12.47694631
1315,11,65.66,1,0,Surburban,1,Phone,Discount,0,13.2444072
1316,11,57.34,0,1,Surburban,0,Phone,Discount,0,9.498351173
1318,10,84.91,0,1,Rural,0,Web,Discount,0,8.507453317
1319,6,314.76,0,1,Surburban,1,Web,Discount,0,6.735230802
1323,9,166.23,0,1,Surburban,1,Phone,Discount,0,7.726156903
1332,9,29.99,0,1,Urban,0,Phone,Discount,0,8.715684528
1334,2,187.96,1,0,Urban,0,Web,Discount,0,12.3773535
1340,6,206.3,1,0,Surburban,1,Phone,Discount,0,6.676084765
1342,5,357.25,1,0,Surburban,1,Multichannel,Discount,0,15.08853672
1347,6,86.58,1,0,Urban,1,Web,Discount,1,23.31728792
1348,11,203.97,1,1,Urban,0,Web,Discount,1,23.67473754
1352,3,114.27,1,0,Urban,1,Web,Discount,0,7.955420264
1353,5,63.02,0,1,Urban,0,Web,Discount,0,2.764155915
1355,12,29.99,1,0,Urban,1,Web,Discount,0,5.038696834
1360,9,64.66,0,1,Urban,0,Web,Discount,0,7.892817325
1366,3,148.99,1,0,Urban,1,Phone,Discount,0,7.773594993
1375,2,29.99,1,0,Rural,0,Web,Discount,0,7.246189476
1376,10,77.23,0,1,Rural,0,Phone,Discount,0,12.0372653
1377,2,81.23,0,1,Urban,0,Web,Discount,0,14.33546686
1386,10,84.77,1,0,Surburban,1,Phone,Discount,0,10.46973856
1390,5,280.42,0,1,Urban,1,Phone,Discount,0,8.935438285
1393,1,442.38,1,1,Surburban,0,Multichannel,Discount,0,9.302279792
1397,9,367.17,1,0,Urban,0,Phone,Discount,0,8.346758526
1398,12,55.69,1,0,Urban,0,Web,Discount,0,5.54570182
1400,10,248.12,1,1,Surburban,1,Phone,Discount,0,6.91055277
1402,6,86.14,0,1,Surburban,1,Phone,Discount,0,17.74417926
1407,1,179.53,0,1,Surburban,1,Web,Discount,1,22.73340186
1408,9,75.01,1,0,Surburban,0,Phone,Discount,0,14.11462973
1412,1,406.29,0,1,Urban,1,Web,Discount,1,26.67449028
1417,9,225.54,1,1,Urban,0,Web,Discount,0,8.323330925
1418,4,185.69,0,1,Urban,0,Phone,Discount,0,10.13714813
1421,9,126.66,1,0,Surburban,0,Web,Discount,0,8.568002847
1424,9,48.98,0,1,Urban,1,Phone,Discount,1,24.99495619
1430,12,104.35,1,0,Surburban,1,Phone,Discount,0,9.490077687
1431,2,91.07,0,1,Rural,0,Web,Discount,0,11.17928441
1435,1,257.06,0,1,Rural,0,Web,Discount,0,6.441770337
1436,9,29.99,1,0,Surburban,1,Web,Discount,0,8.830350162
1449,12,339.48,1,0,Urban,1,Phone,Discount,0,7.520814967
1452,1,150.18,0,1,Rural,0,Web,Discount,0,12.38618808
1455,10,29.99,0,1,Surburban,0,Phone,Discount,1,18.63656672
1457,12,221.76,1,0,Surburban,0,Multichannel,Discount,0,16.05302822
1458,12,215.64,0,1,Urban,0,Multichannel,Discount,0,8.593426557
1460,10,39.3,1,0,Surburban,1,Web,Discount,0,17.70794256
1463,11,60.93,0,1,Urban,1,Web,Discount,1,27.42717741
1464,9,29.99,0,1,Rural,0,Web,Discount,0,18.60167822
1471,1,71.37,0,1,Surburban,0,Phone,Discount,0,14.5390294
1473,3,85.19,1,0,Rural,0,Web,Discount,0,11.10635202
1476,4,86.79,0,1,Rural,0,Phone,Discount,0,9.359540227
1477,1,273.62,0,1,Urban,1,Phone,Discount,0,11.9370941
1480,9,144.8,0,1,Surburban,0,Web,Discount,0,6.843488003
1481,2,29.99,1,0,Surburban,1,Phone,Discount,1,24.4356444
1483,11,176.91,0,1,Urban,1,Web,Discount,0,8.618252592
1487,2,36.59,0,1,Surburban,1,Phone,Discount,0,8.022685986
1489,8,248.76,1,1,Surburban,0,Multichannel,Discount,0,12.14527184
1490,1,74.89,0,1,Urban,1,Web,Discount,0,12.17206032
1492,5,395.12,1,0,Urban,0,Web,Discount,0,7.973423817
1493,1,428.16,1,0,Surburban,0,Multichannel,Discount,0,7.052183917
1496,12,72.01,0,1,Urban,0,Web,Discount,0,3.042351218
1499,9,705.42,0,1,Urban,1,Phone,Discount,0,9.173944773
1510,1,264.94,1,0,Surburban,0,Web,Discount,0,9.413731493
1514,1,301.46,1,0,Surburban,0,Web,Discount,0,9.242179629
1515,6,78.88,0,1,Surburban,0,Phone,Discount,0,6.947009388
1517,1,681.86,0,1,Urban,1,Multichannel,Discount,0,15.0507171
1518,12,126.46,0,1,Surburban,0,Phone,Discount,1,20.81553755
1524,8,29.99,0,1,Urban,1,Web,Discount,0,23.14657848
1526,2,88.22,1,0,Urban,0,Web,Discount,0,6.403846581
1529,11,235.63,1,0,Rural,0,Phone,Discount,0,5.654406416
1531,6,196.12,0,1,Surburban,0,Phone,Discount,1,24.91237663
1538,3,226.37,1,0,Urban,0,Multichannel,Discount,0,2.94110513
1539,1,409.18,1,0,Urban,0,Multichannel,Discount,0,6.173940777
1540,8,236.28,1,1,Urban,1,Multichannel,Discount,1,29.34184721
1544,11,185.59,0,1,Surburban,1,Phone,Discount,0,0.108799614
1549,3,57.45,0,1,Rural,1,Phone,Discount,1,24.99990407
1550,2,204.3,0,1,Surburban,1,Web,Discount,0,8.819396604
1551,3,108.06,0,1,Surburban,1,Web,Discount,0,13.89818261
1557,11,481.67,1,1,Urban,0,Multichannel,Discount,0,14.96902964
1561,12,48.16,0,1,Urban,1,Phone,Discount,0,10.86690272
1563,4,118.17,0,1,Urban,0,Web,Discount,0,14.20295878
1567,10,29.99,0,1,Surburban,0,Web,Discount,0,14.45257541
1571,3,108.38,1,0,Rural,1,Phone,Discount,0,10.45709597
1572,3,89.89,1,0,Surburban,1,Web,Discount,0,5.415846323
1573,5,49.36,1,0,Urban,0,Web,Discount,0,5.03542985
1575,1,74.45,0,1,Surburban,1,Phone,Discount,1,20.23957048
1576,6,316.79,1,0,Urban,0,Phone,Discount,0,11.06118026
1581,5,244.51,0,1,Urban,0,Web,Discount,0,9.221077628
1582,6,70.28,1,0,Surburban,0,Phone,Discount,0,7.385404084
1583,9,289.26,1,1,Surburban,1,Web,Discount,0,16.6282039
1585,1,125.62,1,0,Surburban,1,Phone,Discount,0,13.38358637
1586,6,64.47,1,0,Urban,0,Web,Discount,0,13.16780493
1588,8,210.72,0,1,Surburban,1,Web,Discount,0,5.271782061
1590,6,99.48,0,1,Urban,1,Phone,Discount,0,13.29580921
1591,3,29.99,1,0,Surburban,1,Web,Discount,0,3.941117748
1593,5,29.99,1,0,Rural,1,Web,Discount,0,9.137669561
1594,9,104.26,0,1,Surburban,0,Web,Discount,1,27.84268285
1595,3,57.94,1,0,Surburban,1,Phone,Discount,0,7.643010038
1596,4,302.72,1,1,Urban,0,Web,Discount,1,22.94771014
1599,9,142.67,0,1,Urban,0,Web,Discount,0,12.47362123
1603,7,548.74,0,1,Urban,1,Phone,Discount,0,10.11754644
1606,12,316.23,1,0,Urban,0,Phone,Discount,0,11.77891657
1609,10,112.13,0,1,Surburban,1,Web,Discount,0,11.98678739
1610,9,272.39,0,1,Surburban,0,Phone,Discount,1,25.04234868
1612,10,184.31,0,1,Urban,0,Phone,Discount,0,14.74898302
1613,2,64.99,1,0,Surburban,0,Web,Discount,0,7.263280672
1614,1,150.19,1,0,Surburban,0,Web,Discount,0,10.23474823
1617,6,833.65,1,1,Surburban,1,Web,Discount,0,12.63503048
1619,6,500.4,0,1,Surburban,1,Web,Discount,0,9.046609996
1628,12,49.3,1,0,Urban,0,Phone,Discount,0,11.92676423
1629,2,173.87,1,0,Urban,1,Phone,Discount,0,11.25028437
1631,3,68.56,0,1,Surburban,0,Phone,Discount,0,12.05786645
1635,10,91.18,0,1,Urban,1,Web,Discount,0,9.158783795
1648,11,40.7,0,1,Surburban,1,Phone,Discount,1,25.75984916
1650,1,29.99,0,1,Surburban,0,Web,Discount,0,11.34856631
1652,10,246.64,1,1,Surburban,1,Phone,Discount,0,17.36763518
1662,2,693.85,0,1,Surburban,1,Web,Discount,0,7.393460673
1665,10,29.99,0,1,Surburban,0,Web,Discount,1,29.9220678
1666,1,152.01,0,1,Urban,0,Web,Discount,0,4.641060161
1667,7,242.12,0,1,Surburban,1,Phone,Discount,0,6.708224865
1668,9,200.04,0,1,Surburban,1,Phone,Discount,0,8.028534341
1675,6,323.18,1,0,Urban,1,Web,Discount,0,8.859411689
1676,1,176.59,0,1,Surburban,0,Web,Discount,0,6.620010618
1680,10,29.99,1,0,Urban,0,Web,Discount,0,12.55785944
1682,2,1153.16,0,1,Urban,1,Multichannel,Discount,1,21.57125851
1683,3,252.92,0,1,Urban,0,Phone,Discount,0,10.50743299
1689,10,47.76,1,0,Surburban,1,Phone,Discount,0,9.694356788
1690,10,56.35,0,1,Urban,0,Phone,Discount,0,12.60913381
1692,2,197.12,0,1,Surburban,1,Web,Discount,1,21.00641414
1699,3,331.61,1,0,Surburban,0,Phone,Discount,0,6.756554796
1703,6,200.27,1,0,Urban,0,Phone,Discount,1,26.03013961
1711,9,41.85,0,1,Surburban,0,Web,Discount,0,5.649011479
1712,11,51.31,0,1,Urban,1,Web,Discount,0,1.07820971
1713,6,49.09,0,1,Rural,1,Web,Discount,1,26.29015112
1718,3,182.65,0,1,Surburban,0,Web,Discount,0,8.759081297
1719,9,67.13,1,0,Rural,1,Web,Discount,0,12.28570534
1722,1,30.39,0,1,Rural,1,Web,Discount,0,7.510301352
1726,1,716.38,1,1,Rural,1,Multichannel,Discount,1,24.81034636
1727,8,185.2,1,0,Surburban,1,Phone,Discount,0,10.79383612
1731,5,29.99,1,0,Urban,0,Web,Discount,0,14.54294446
1732,2,683.85,1,1,Urban,1,Multichannel,Discount,1,28.5488573
1735,8,131.08,0,1,Surburban,0,Web,Discount,0,6.162350865
1736,9,95.51,0,1,Urban,1,Phone,Discount,0,13.72797169
1738,4,60.53,1,0,Urban,0,Phone,Discount,1,26.6870804
1740,6,29.99,0,1,Urban,0,Phone,Discount,0,5.53875033
1741,10,171.19,0,1,Surburban,0,Web,Discount,0,6.662677725
1743,1,36.27,0,1,Urban,0,Web,Discount,0,13.13624383
1748,5,652.17,0,1,Surburban,1,Multichannel,Discount,0,7.53154375
1750,1,29.99,0,1,Urban,0,Phone,Discount,1,28.68211001
1751,3,744.26,1,1,Rural,1,Multichannel,Discount,0,7.717466521
1752,9,235.97,0,1,Surburban,1,Phone,Discount,0,4.326576567
1760,6,69.92,0,1,Surburban,0,Phone,Discount,0,8.622975935
1766,10,208.21,0,1,Rural,0,Phone,Discount,0,8.205416293
1769,10,216.08,1,1,Rural,0,Web,Discount,0,9.485414005
1771,6,111.27,1,0,Surburban,0,Phone,Discount,0,11.29885053
1773,10,198.63,1,0,Surburban,1,Phone,Discount,0,13.15368722
1774,2,221.51,0,1,Urban,1,Web,Discount,0,8.603087309
1777,3,135.62,0,1,Urban,0,Web,Discount,1,24.98173233
1779,2,110.72,1,0,Surburban,0,Web,Discount,0,7.7883585
1782,11,108.72,1,0,Urban,1,Phone,Discount,0,10.69112419
1786,4,108.98,0,1,Rural,1,Phone,Discount,0,9.277410928
1789,6,579.9,1,0,Urban,1,Multichannel,Discount,0,5.696774374
1790,10,119.42,0,1,Urban,1,Web,Discount,0,18.47350972
1792,2,29.99,0,1,Rural,1,Phone,Discount,1,29.68129669
1793,2,1426.46,1,1,Surburban,1,Multichannel,Discount,1,26.85070786
1795,12,133.15,1,0,Surburban,1,Web,Discount,0,7.859105701
1801,3,166.81,0,1,Surburban,0,Web,Discount,0,10.28267541
1803,6,85.48,1,0,Surburban,1,Web,Discount,0,5.912554454
1807,4,63.31,0,1,Surburban,0,Phone,Discount,1,22.52129645
1809,8,29.99,0,1,Urban,1,Phone,Discount,0,8.747141815
1810,8,78.95,1,0,Urban,0,Phone,Discount,0,12.92077322
1811,2,253.29,1,1,Urban,0,Multichannel,Discount,0,12.08894701
1812,6,77.22,0,1,Surburban,0,Phone,Discount,0,5.583422802
1817,1,148.41,1,0,Urban,0,Phone,Discount,1,25.36171664
1820,7,350.62,1,0,Surburban,0,Web,Discount,0,8.675982455
1823,3,208.32,0,1,Surburban,1,Multichannel,Discount,0,9.304512542
1825,11,746.94,0,1,Surburban,1,Phone,Discount,0,12.4167008
1831,9,544.67,1,1,Urban,1,Web,Discount,0,16.12544192
1832,6,138.55,1,0,Rural,0,Phone,Discount,0,5.215550952
1834,11,621.17,0,1,Surburban,1,Web,Discount,0,11.5189079
1840,5,38.14,0,1,Urban,0,Web,Discount,0,12.70780253
1841,5,78.71,1,0,Urban,1,Phone,Discount,0,9.748908206
1845,5,334.19,1,1,Surburban,0,Phone,Discount,0,0.936581513
1847,2,181.09,0,1,Rural,1,Phone,Discount,0,17.32303561
1848,6,130.03,1,0,Urban,1,Web,Discount,0,9.80312639
1854,6,98.76,0,1,Surburban,1,Web,Discount,0,7.785088453
1855,10,29.99,0,1,Surburban,1,Phone,Discount,0,10.09164899
1856,11,163.32,0,1,Surburban,0,Web,Discount,0,11.07378206
1861,5,172.67,0,1,Urban,1,Phone,Discount,0,4.4789171
1863,10,76.99,1,0,Surburban,1,Phone,Discount,0,8.721995883
1864,8,69.52,1,0,Surburban,0,Web,Discount,0,10.10396025
1872,5,29.99,0,1,Surburban,0,Phone,Discount,0,6.375211427
1873,3,89.19,0,1,Urban,1,Phone,Discount,0,8.054350681
1874,10,180.8,0,1,Surburban,1,Web,Discount,1,23.9139044
1875,3,29.99,0,1,Rural,1,Phone,Discount,1,24.79560635
1876,10,67.11,0,1,Surburban,0,Phone,Discount,0,1.692937029
1882,3,151.54,1,0,Surburban,0,Web,Discount,0,11.65580029
1883,10,113.22,1,0,Surburban,1,Web,Discount,0,10.32177978
1888,12,148.09,0,1,Urban,0,Phone,Discount,0,6.460207985
1889,1,786.93,1,0,Surburban,1,Multichannel,Discount,1,24.42502085
1890,12,29.99,1,0,Urban,0,Phone,Discount,0,11.00302325
1893,10,218.05,1,1,Surburban,1,Web,Discount,0,11.28840774
1897,9,57.37,0,1,Rural,0,Phone,Discount,0,7.651797881
1898,7,106.24,0,1,Surburban,1,Web,Discount,0,5.547717825
1899,11,169.66,0,1,Surburban,0,Web,Discount,1,22.08646852
1905,2,627.19,1,1,Urban,1,Multichannel,Discount,1,23.48981217
1907,6,53.37,0,1,Urban,0,Web,Discount,1,27.62797027
1909,2,853.89,0,1,Urban,1,Multichannel,Discount,0,4.269202036
1911,2,743.06,1,1,Surburban,1,Phone,Discount,1,25.46673899
1914,8,246.15,1,0,Urban,0,Phone,Discount,0,7.105853488
1919,1,691.25,1,1,Rural,1,Web,Discount,0,12.67014463
1925,6,120.38,0,1,Urban,0,Web,Discount,1,22.14143534
1933,6,62.85,1,0,Urban,1,Web,Discount,0,14.15059757
1934,8,29.99,0,1,Urban,1,Web,Discount,0,13.65534393
1935,10,55.89,0,1,Surburban,0,Phone,Discount,0,16.10881872
1936,5,29.99,0,1,Surburban,1,Web,Discount,0,9.956874139
1939,8,236.45,1,1,Surburban,1,Web,Discount,0,12.88350964
1941,11,431.61,0,1,Urban,0,Web,Discount,0,9.689528762
1942,9,29.99,0,1,Surburban,0,Phone,Discount,0,10.45636068
1945,10,227.7,1,0,Urban,0,Web,Discount,1,28.48861825
1946,9,234.2,1,0,Urban,1,Web,Discount,0,6.960199415
1947,9,95.7,1,0,Urban,1,Phone,Discount,0,12.85648905
1958,9,108.25,0,1,Urban,0,Web,Discount,0,8.560839902
1959,8,77.33,0,1,Urban,1,Phone,Discount,0,11.61116299
1963,4,240.49,1,0,Rural,0,Web,Discount,1,21.92941282
1964,5,408,1,0,Surburban,0,Multichannel,Discount,0,4.971175834
1966,7,242.44,0,1,Surburban,1,Web,Discount,0,14.11679428
1969,10,82.33,0,1,Surburban,1,Phone,Discount,0,14.71518078
1972,10,72.06,0,1,Urban,0,Web,Discount,0,4.658329243
1973,1,29.99,1,0,Rural,0,Phone,Discount,0,5.145306157
1975,11,828.91,1,1,Rural,1,Multichannel,Discount,0,12.23747398
1979,11,88.45,1,0,Surburban,0,Phone,Discount,0,11.10240409
1985,3,276.9,1,0,Urban,0,Phone,Discount,0,7.370589642
1989,1,104.31,1,0,Surburban,0,Phone,Discount,0,11.21769756
1991,4,217.18,0,1,Surburban,0,Web,Discount,0,6.272173971
1995,9,29.99,0,1,Rural,1,Phone,Discount,0,15.05742279
1999,1,283.53,0,1,Urban,0,Web,Discount,0,5.519715073
2000,5,140.74,0,1,Urban,0,Web,Discount,0,5.680928742
2003,11,270.65,1,0,Surburban,0,Web,Discount,0,15.17322546
2005,7,338.62,1,0,Surburban,0,Web,Discount,0,6.198880576
2006,10,60.87,1,0,Urban,0,Web,Discount,0,9.273593852
2007,10,29.99,0,1,Rural,1,Phone,Discount,0,11.60600942
2011,10,41.89,1,0,Surburban,1,Phone,Discount,0,11.03820263
2017,2,128.89,0,1,Surburban,1,Phone,Discount,0,13.75127203
2018,4,390.2,0,1,Surburban,0,Multichannel,Discount,1,27.62999914
2019,8,174.79,1,0,Surburban,0,Phone,Discount,0,10.41918251
2021,12,79.66,1,0,Surburban,1,Web,Discount,0,7.616010709
2023,11,115.63,1,0,Urban,1,Web,Discount,0,6.950163202
2025,3,466.6,1,0,Surburban,0,Web,Discount,1,26.49265127
2026,10,419.15,0,1,Urban,0,Multichannel,Discount,0,14.48745776
2027,3,866.99,1,0,Urban,1,Multichannel,Discount,0,10.08001414
2028,8,29.99,1,0,Surburban,0,Phone,Discount,1,20.90248341
2033,12,68.36,0,1,Surburban,0,Phone,Discount,0,9.821118761
2044,6,142.99,1,0,Urban,1,Web,Discount,0,10.44322577
2045,1,204.57,1,1,Urban,0,Phone,Discount,1,28.29346906
2046,10,644.59,1,0,Surburban,1,Phone,Discount,0,8.744914392
2047,4,62.87,1,0,Urban,1,Web,Discount,0,11.98472116
2050,1,205.82,1,0,Urban,1,Multichannel,Discount,0,9.944846412
2053,10,428.68,1,0,Surburban,0,Phone,Discount,0,2.611427289
2060,4,213.06,1,0,Urban,1,Web,Discount,0,11.32041357
2065,5,438.98,1,1,Surburban,0,Phone,Discount,0,8.210359248
2066,1,535.33,1,1,Surburban,1,Phone,Discount,1,20.24469732
2075,9,83.45,1,0,Urban,0,Web,Discount,0,5.872575832
2076,4,201.49,1,0,Surburban,1,Multichannel,Discount,0,14.48239181
2077,3,101.18,0,1,Surburban,0,Phone,Discount,0,10.40293028
2082,5,492.76,0,1,Rural,0,Phone,Discount,1,29.88173414
2084,8,54.94,0,1,Urban,1,Web,Discount,0,15.95759692
2086,1,93.05,0,1,Surburban,0,Web,Discount,0,10.64636179
2087,1,210.59,0,1,Rural,1,Web,Discount,0,7.789745714
2089,2,65.4,1,0,Urban,0,Phone,Discount,0,6.114411848
2090,10,44.27,0,1,Urban,0,Phone,Discount,0,19.69660432
2092,11,110.54,0,1,Urban,0,Phone,Discount,0,6.266218223
2095,7,70.96,0,1,Surburban,1,Web,Discount,0,14.8021752
2101,10,68.13,0,1,Urban,1,Web,Discount,0,7.46789353
2102,6,42.23,0,1,Urban,0,Phone,Discount,0,1.551357423
2104,9,86.02,0,1,Urban,0,Phone,Discount,0,15.95718352
2108,5,246.69,1,0,Surburban,1,Web,Discount,0,4.91276061
2109,4,498.38,1,0,Rural,0,Web,Discount,0,12.2272685
2110,10,29.99,0,1,Urban,1,Phone,Discount,0,9.428396603
2111,8,568.72,1,0,Urban,1,Phone,Discount,1,28.40726878
2113,1,109.11,1,0,Urban,0,Phone,Discount,0,9.7599596
2119,1,29.99,0,1,Urban,1,Web,Discount,0,7.616402076
2123,10,29.99,1,0,Surburban,1,Phone,Discount,0,15.90070268
2134,8,30.2,0,1,Surburban,0,Web,Discount,0,1.905252014
2136,3,134.8,1,0,Urban,1,Web,Discount,0,7.53097526
2137,6,568.88,1,1,Rural,1,Phone,Discount,0,9.944766202
2139,6,50.04,0,1,Surburban,0,Web,Discount,0,6.689330194
2140,2,437.16,0,1,Rural,0,Web,Discount,1,17.5234935
2141,10,330.55,0,1,Rural,0,Web,Discount,0,10.53445054
2142,10,37.18,1,0,Urban,1,Phone,Discount,0,11.56676933
2145,4,62.86,0,1,Urban,1,Web,Discount,1,19.11244766
2150,9,253.64,1,0,Urban,1,Phone,Discount,0,16.4148065
2152,9,392.85,1,1,Surburban,0,Web,Discount,1,21.95930876
2154,12,44.54,0,1,Surburban,1,Phone,Discount,0,10.68802896
2155,1,29.99,0,1,Surburban,0,Phone,Discount,0,7.020714668
2160,1,421.37,0,1,Urban,1,Web,Discount,0,9.560400951
2161,1,674.28,1,1,Surburban,1,Multichannel,Discount,0,6.603772537
2166,2,140.88,1,0,Urban,0,Phone,Discount,0,8.830494436
2170,1,741.39,1,0,Urban,1,Multichannel,Discount,0,2.05142391
2174,6,83.62,1,0,Urban,0,Phone,Discount,0,8.776434102
2176,10,509.85,0,1,Surburban,1,Web,Discount,1,23.55647148
2179,2,29.99,0,1,Rural,0,Phone,Discount,0,9.55762649
2180,3,105.42,1,0,Surburban,1,Web,Discount,0,3.453456377
2183,4,92.62,1,0,Urban,0,Phone,Discount,0,11.45692827
2184,12,211.05,0,1,Surburban,1,Web,Discount,0,5.443008372
2187,2,182.39,1,0,Surburban,0,Web,Discount,0,7.541343248
2191,3,700.3,1,0,Rural,1,Multichannel,Discount,0,4.074713246
2192,2,29.99,1,0,Surburban,0,Web,Discount,0,18.57551548
2194,6,227.05,1,1,Rural,0,Web,Discount,0,11.00015872
2195,2,176.99,1,0,Rural,1,Phone,Discount,0,13.08132806
2197,1,462.21,1,0,Surburban,1,Multichannel,Discount,0,13.34148195
2199,4,679.93,0,1,Urban,1,Phone,Discount,1,27.52792422
2201,1,206.08,1,0,Surburban,0,Multichannel,Discount,1,21.94374083
2204,6,431.96,1,1,Surburban,0,Phone,Discount,0,8.396202131
2213,9,118.01,0,1,Surburban,0,Web,Discount,0,12.82442638
2214,10,140.18,0,1,Rural,0,Web,Discount,0,2.580859683
2216,2,200.37,1,0,Surburban,1,Phone,Discount,0,12.4952211
2218,3,167.04,1,0,Surburban,0,Phone,Discount,0,2.190785487
2220,2,100.77,0,1,Urban,1,Phone,Discount,0,13.28599743
2227,5,537.21,0,1,Urban,1,Multichannel,Discount,0,11.90234857
2234,5,301.42,1,1,Surburban,0,Phone,Discount,1,21.26334893
2235,1,95.29,1,0,Surburban,0,Phone,Discount,0,12.69457775
2236,2,343.98,1,1,Surburban,0,Multichannel,Discount,1,26.69222693
2238,2,528.86,0,1,Surburban,1,Multichannel,Discount,0,10.38145914
2239,9,431.67,1,0,Surburban,0,Phone,Discount,0,12.66681007
2241,5,246.96,0,1,Surburban,0,Phone,Discount,0,4.888927487
2243,10,77.11,1,0,Surburban,1,Web,Discount,0,9.856789889
2247,3,140.77,0,1,Urban,0,Phone,Discount,0,11.44654983
2248,1,580.13,1,0,Surburban,1,Multichannel,Discount,0,10.15080058
2254,2,265.07,1,0,Rural,0,Web,Discount,0,9.788159448
2258,4,105.41,1,0,Rural,0,Phone,Discount,1,21.70789079
2259,12,166.29,1,0,Rural,0,Phone,Discount,0,6.936584115
2261,10,181.67,1,0,Urban,1,Web,Discount,0,0.879315443
2262,5,138.38,1,0,Surburban,1,Web,Discount,0,10.79124736
2265,4,120.28,0,1,Urban,0,Phone,Discount,0,11.87839655
2266,2,195.18,0,1,Urban,0,Web,Discount,0,15.65988334
2267,3,169.4,1,0,Rural,0,Phone,Discount,1,25.08059831
2268,7,213.78,1,1,Surburban,0,Web,Discount,0,19.58764876
2272,2,928.65,1,1,Rural,1,Phone,Discount,0,15.65880716
2273,6,73.37,1,0,Urban,0,Phone,Discount,1,24.91378168
2277,2,298.03,1,1,Surburban,0,Multichannel,Discount,0,7.427950381
2278,1,627.78,1,1,Surburban,1,Web,Discount,0,14.61946958
2281,3,850.81,1,1,Urban,1,Web,Discount,0,10.18670149
2282,2,858.08,1,0,Urban,1,Web,Discount,0,15.48212968
2283,3,447.29,1,0,Surburban,0,Multichannel,Discount,0,2.531852799
2287,9,29.99,1,0,Surburban,1,Phone,Discount,0,2.110686789
2291,4,194.25,0,1,Urban,0,Web,Discount,0,17.54109533
2292,4,316.35,1,1,Urban,0,Multichannel,Discount,0,7.323701627
2296,11,60.09,1,0,Urban,1,Phone,Discount,0,13.41493869
2300,8,29.99,0,1,Surburban,1,Web,Discount,0,18.57009335
2301,3,29.99,1,0,Rural,1,Phone,Discount,0,8.315973034
2302,8,735.33,0,1,Surburban,1,Web,Discount,0,5.365308466
2305,3,196.59,0,1,Urban,0,Web,Discount,0,9.320823213
2309,10,29.99,1,0,Surburban,0,Phone,Discount,0,10.68817416
2316,1,197.5,0,1,Surburban,0,Phone,Discount,1,29.39950145
2324,11,35.06,1,0,Urban,0,Web,Discount,0,16.93913949
2325,2,195.6,1,0,Urban,0,Web,Discount,0,2.288345085
2326,1,1249.7,1,1,Surburban,1,Multichannel,Discount,0,13.90328171
2329,6,29.99,1,0,Surburban,1,Phone,Discount,0,4.70540292
2331,3,222.8,1,0,Surburban,0,Phone,Discount,0,14.16578612
2333,2,47.06,1,0,Surburban,1,Web,Discount,0,18.85551604
2336,10,70.23,1,0,Surburban,0,Phone,Discount,0,12.94632937
2338,2,426.23,0,1,Urban,1,Phone,Discount,0,13.70748699
2341,2,103.57,1,0,Urban,0,Phone,Discount,1,25.69099692
2345,2,48.79,1,0,Urban,0,Phone,Discount,0,10.13283187
2346,12,251.31,1,0,Urban,0,Phone,Discount,0,7.392683761
